rank,hotspot address,packet count,name,owner,lat,lng,location,reward scale,city,country
3506,11fzid8S5u36dJu8AE9vHh3HUMUrggPjaTtKPQcnNVRiZq5accb,3962,mini-rose-coyote,14XoXqHegCBvfZekxL7aHH9seRhfNz6uuwonZqvpmHmnrcEjUEi,41.7313958716577,44.671716455470886,8c2c2ab9e330bff,1.0,Napetvrebi,Georgia
3507,11Teura4RxjJiACkK91Ckg2Vwvjz3peTztNckvpXPavDv7GLcmM,3958,itchy-turquoise-salmon,14Y3nUb5yxpDg6jSmgRweXVA2YDQ4Z74bSUmWdTpRCMaj6YHQLv,33.90338530097956,-117.32473435068164,8c29a015285e7ff,0.7873992919921875,Riverside,United States
3508,11BPvUAcd7bHeNhjjquuwxe2ighnJjYEVXfK8THug8YfGr4av47,3954,hot-yellow-wallaby,137FPHm6mZ4aYyqaK8xVwCSL4FEbp1d6HdfejMfW3Pe3vvH7jiT,27.97913766931146,-81.93747501039522,8c44ad24b4d27ff,1.0,Lakeland,United States
3509,13JKHuo6qypd9oG7X66ZSgMReSAKgSQcEAvttsoHN6sTDSYawmg,3954,,,0,0,,0,fail,fail
3510,112CxU1cEcA1yq6QnaaLvX7gbJhAqkFeGd77T2iMeD76QJzoYhGd,3953,straight-rusty-sloth,14jS6RHGd2JtigdQnCC77j7yrsgdVTciHgWYNp1rEqQgFdGjdCD,42.02420967796323,-88.18841208795047,8c275923256c7ff,0.6056060791015625,Streamwood,United States
3511,11WoHeWsJ5JycusgjY5tgye28H7xwLoiqQAhroaxNEZaKxWVtDP,3952,rough-gingham-armadillo,141Xu7AgkZh2KK4ZPAJeiTHQJZz6VHx7vyft2nxLhYR81o7khYs,47.50087054111918,19.010400429431236,8c1e03785da29ff,0.5780029296875,Budapest,Hungary
3512,112J7xHshLJKD47L7Yhm2Nxzez38CcaKvmmYxrqy1E552AdgTfu,3951,narrow-carob-mustang,14tEDiLbgi7GzuoUro4hnZ191ygvEkA1GJ2EdUcb496hxYR5WEt,-20.229136255796856,-70.1451200930439,8cb3031432ce1ff,1.0,Iquique,Chile
3513,11yeyAB5DPUYEXd6Zj3ooefPnLa76EQHCbjAkYwdUe3K1aM1vDn,3950,short-blonde-penguin,14mryf2MZkZPN9qyugdSYTcs66Xeyo6YthbugDU1YYCQ2FScATy,44.80136666828844,20.452226857834027,8c1e1b28b0b25ff,0.42535400390625,Beograd,Serbia
3514,11mcH5sqgn176SNdFX4aZwHf9sgFKzwaUTuxfXxPeXpoSiAtkTg,3949,noisy-cornflower-walrus,13MSHyettMawXJC8f2HcvSvL2R5LsCeLr9VpbfumPN8ZDNjxxgG,59.44904630090884,24.71123678661951,8c089b1a4708bff,1.0,Tallinn,Estonia
3515,11hCumeDADA3CbnofXCcbdQYTB6mKan1TMZURbouafjRUn23Nos,3948,best-lava-ladybug,14PpmLN8npj7jaaZtBB35edc4rA73D3DtcG4UDEhACDkCGotHUH,41.03556205479976,28.63071283280526,8c1ec9c53795dff,0.8818359375,Beylikdüzü Osb,Turkey
3516,11oAfs4G5yrAeMraEqNS4jHmpeDWFSmTS4fugNKZtSaqNxXmcLa,3947,short-sable-dragon,13o1XmRAjR2wvgvc2Q7wQjURkavow4sHkUmqa3kjLEuVmE5LPrV,39.4752811804534,-0.4140834524512657,8c39540126d65ff,0.2941131591796875,Mislata,Spain
3517,11gtyNxPaojzfsiqQm88GDs1hNgEUCQR4NKA1DnXYgSUCdGVUZs,3946,round-mauve-stork,14KD6oseQ8Zjj7tL3QKhFu78iEwF23XkiQ7P68R1bXGJ7KkHiGJ,34.134886884207546,-118.61913361149867,8c29a181daa9bff,0.5483245849609375,Calabasas,United States
3518,11Aitj9NvbNKXAkJFRnmmfx7WAVC5jPm9q1MvvuUpwFRWBNJsxD,3945,long-cloud-seagull,14nfxr8uCFXgKPcMnwDZKjs9aLyu1Quz2ewp6S57FWDpgkR15cz,55.658438443254845,12.635132109825793,8c1f05803d705ff,0.56817626953125,København,Denmark
3519,11CAUHELcoZXWkWZpk3geDqwLcmrhBsKwtGVQEZFRFg1orbsaAF,3945,interesting-raisin-salamander,14RsUhQ3XevKXSXURPkYbWcywbMUYdHKnUsDe2LLaoPskEPkSRb,48.89349854383123,2.326370675915873,8c1fb47590cdbff,0.2540435791015625,Paris,France
3520,112KJ4dSUqWVPfcUL34F8vKUhtXrKYn9FhYcTBVvR9W5zCpwC3PJ,3944,tangy-sapphire-panda,135V5qv1jTfuH2KeuTuKXp4ZFL7j1PzL9Qd7hvDcrHY3hLzD8Cf,47.51004270149543,18.997833077583323,8c1e037a358e1ff,0.6129608154296875,Budapest,Hungary
3521,112QCiK3cGsuVv8i8zdAzKHtMVXfGfau6qxyYbiXJrrdJqG8zh9e,3944,polished-sepia-mink,14jZ1DhGhkfpZuw5QnXiPUPmHiSYyxLWqzFW3twkwsfKEUCVcn4,44.74994344023061,20.452065841031146,8c1ef5922aeabff,0.72149658203125,Beograd,Serbia
3522,112fhpAQsvB5XAbc8trigwUA1X68va1R4zZA9wdjvurzWjnXsNzF,3940,rich-fossilized-hedgehog,14K1eCyPnKgY8aV64L7RnQo7mPDM9LrSxXyNk2sxFfqdh9Sys6x,52.63545490126211,1.2834299376854406,8c194105a504bff,1.0,Norwich,United Kingdom
3523,112chER44rjGAkYMGnJ6xcKo1hcFtiK9SEqbSTp3ejgiYegpbpZW,3940,noisy-ebony-dragonfly,13roDJqPirj274MKnQnobVA8U7Wi2TzVNkugNrULh4DCjrFh16L,48.84245405873575,9.219026224584184,8c1faa70349b3ff,0.2517547607421875,Stuttgart,Germany
3524,11NtYSXL9QmKiviR3SFJXejQFp3F1tk13RT88mengpgzfBt8qT1,3939,lucky-iron-millipede,14XvVr1X8K7UiAHkTCyZNb1eeyAGzVMpbPtZpChYMrmrihnJHs9,45.769662982798515,15.929052540096043,8c1e130d250a1ff,0.5264739990234375,Zagreb,Croatia
3525,112awT7c8CqfcrGp2wya3TczTdfvUKFGsHvCyKGSrkqk9vSSgWHs,3938,soft-pistachio-tadpole,141hh63nwbnqNiaaUwRuZ7fMXLs9ERTR8F3d2pSarpL8wgFjXfZ,38.05369761155912,23.7253962883139,8c1eda7616041ff,0.6944427490234375,Kamatero,Greece
3526,11vjn1VUzuqXBfwPPCzf33wZvpF6R1E5thzYDaQqMPFxTtunfkv,3937,tangy-vanilla-baboon,134UAihLYzmX9A3frq8pcsC5bebWWnHXdkGL1DtfZ2xJxrQuhzA,41.59692077717889,-70.84380016540644,8c2a33a64a0a7ff,1.0,Fairhaven,United States
3527,112sFnWJn5w61bj4cg3pTXGWLFhTLVUrjNR9sFpKSkDF7jjmsr1E,3934,tricky-boysenberry-piranha,14jbmEtmsoBdKjnwvNhKmxBZivQknna9gvMKuGMjxXNhqzeSUfx,24.187472396266365,120.6190998157076,8c4ba29409219ff,1.0,Xitun District,Taiwan
3528,11AZUNjaRBMH2rkFvYVMkhWtvLpDLaZhwZ74nCA6uGMKsNXgLd7,3934,joyful-canvas-mustang,13kQVAHDfa3q2ipGm41gtjVbXaPmAAy8VaPftYvnKSJoDeopkJk,55.66054690990175,21.155987695737824,8c1f71ca4151dff,0.5,Klaipėda,Lithuania
3529,112f2rv57wxrrt6oxjK8XS1gvWssA9mZsPGaq1Yvp8Uek44rpNng,3933,rapid-citron-starfish,13G5kryUgxzFQYFFgdaYZGa5cq9ceZRRh5kKxwr9csRkijyaSKa,51.17873221973103,4.436654575917827,8c1fa41b0a445ff,0.8000030517578125,Antwerpen,Belgium
3530,11DbMn9cU8aXTF1whhnNMEU5Q76rd4RTU5P7aTe6NTS3wgS4Csp,3932,wild-peach-liger,13UWcsM3FN6AEvycprornqKpxVSxWESiP1eaEZyaGYnRaW3vjQb,41.7275871453366,44.72549950351266,8c2c2ab9b6967ff,0.3463134765625,T'bilisi,Georgia
3531,11KmGtrU7mVx9Yepc6nUuMeHaeY1EH3PxAE8m5m2FRBf4z9rz9v,3931,cool-punch-huskie,13NVkStT9Wh2wNjp9ou9bR8LU9BZMhFxASqXWrNtKzpRkY8hq1K,39.641107571425486,-0.34431626366050216,8c3954152a2e9ff,0.5882415771484375,Los Monasterios,Spain
3532,112pUqGZMtfg7idWDPHnCoAtwbeu8QtiYNnuif9zqAgw5o8wChBJ,3930,sleepy-blue-buffalo,13fHvsfwqAcukWCbMRCvjdgnxL4VJwGC78cDh2MLvsu1ozZrb4P,44.86448129804992,20.64176920611251,8c1e1b2ea1693ff,0.6024169921875,Pančevo,Serbia
3533,11KwfqH3cZPdYSz5xLRzGseQF3zuFfXmrBPN5ugXLttfWcdWSCB,3930,warm-iris-dachshund,14KhRLwGrHubZ5sgWh9yhf71cZFNWod9BKJ2Lz4RBWMVxaRiUZ1,44.79987952765463,20.276215090449757,8c1e1b2962ee1ff,0.6024169921875,Surčin,Serbia
3534,11SMGTB1wGecC17VXQGL4qyc4rySeAzoEoEq6z2LwTY68hZKXRx,3930,innocent-flint-caterpillar,132Y82X5gAwoByGAp8ApG7q1CJSNENSm97GWhzLxJ7NvVFCXQWB,37.9238610763964,23.729210956508805,8c1eda75b1203ff,0.8359222412109375,Agios Dimitrios,Greece
3535,112Ycf8yAz9mSR68TycYrLxbJSGHG3FeeHMQ7hH75Gso8J2aHcxJ,3928,narrow-inky-cyborg,13s8VUMGbH6NPUxamWPTrbGZhre6MqXVijo2MAQ3ymffvLwR8pe,38.358542040597825,26.886063829862866,8c3f66a1ec4d3ff,0.730987548828125,İzmir,Turkey
3536,112DoqCeg18nPFKjLCDupzxCWsmWUyqauHrJpSwjRtHDQ6P6rszr,3926,fancy-plastic-chipmunk,13arjHKWCCGH4UHFtED46BK3LteUaQAoxvWKfM6c7n9KxWQW8HS,45.69541893681746,21.076586981470165,8c1e1966152bbff,0.5,Sânmihaiu Român,Romania
3537,112F6w6gaZgX7Kj7TciebC9oJCzF3qsmYFrT5hx3C6MNAxAjmd9X,3925,mysterious-crepe-puppy,13LucqrFBF4h7yZV4cvGC3sSRsMwBzz3gTPqCYLwZLQXov86Acb,41.70211795262494,44.70694896342695,8c2c2a1690457ff,1.0,Tskneti,Georgia
3538,11tpcHzyStgpwTey9gWzpMFRw7H6cZAtk1VozM3GipH64RKDy5,3923,fantastic-tweed-snake,13V88kV8kp17VZf7ThF6YJsEvNAtxUyQJDhZ9iCH5SHzMaaTCsq,48.84876402231375,2.4295548090753267,8c1fb466ad4adff,0.2427978515625,Vincennes,France
3539,11rznoYKXUkzPr4TPKRmmUtnscKdRc9QGdeP9Hdpm2cMN11VbBF,3922,dry-quartz-caribou,13AKPdndCHQvkcUgJe5P5g9wS4zVu37GbNUeWHCKMaHVh3rUxEE,53.194096337098046,5.787448460100265,8c196dccb0039ff,1.0,Leeuwarden,Netherlands
3540,112SaoNZYFor32Mn7XPUERMtc4wUidvQjKirgyxnqS3rjUVFhn1w,3918,docile-tortilla-huskie,14rarePAEydTcaaTR2swDoWbtRSxKDppXNgTzKLXj4RnjQbBexQ,37.6334294628194,14.881327629286485,8c1e9b6de0425ff,1.0,Biancavilla,Italy
3541,11fvKdsfWX4MD5MfR1vsmme6K1V34Cruk9vTfvABiohqHNz27D4,3918,narrow-bronze-bat,13LNMSVakCMbKtyPxjGMfBbyvtz3byc6sFP26Uy5Z8bwSZq4tGT,41.55889067636312,-8.575498284510445,8c3922b806983ff,1.0,Galegos,Portugal
3542,112HGZUvrYH4A8z5RTMLyJbVyQsMKf6Pc2Q5isPgA9gPmvzHZEyo,3917,macho-mustard-seahorse,13BNnkykyTySTdqHcpTD3BLjf2FQ7FpZo33KSt8hKpBBETxSQLk,41.75494381691318,44.71686881530364,8c2c2ab9960cbff,1.0,Tbilisi,Georgia
3543,11p87BtgXyepmmsvBWiiVRSdBTuw1iQgYNswfQbLKkm5yKu817b,3913,gigantic-slate-aardvark,14CJtSW1tgqZ9zSm57maZEGqDeNUG5rhbY88yhPXspPYvFuYHZ4,45.22501036201572,6.461719551321161,8c1f9e03050edff,1.0,Saint-Michel-de-Maurienne,France
3544,11xQDBpJkgayiaBEW8xnNqVjyNL2YkkF3nxaieFEAWwHF52EW9z,3912,high-brick-mustang,13haFXip25AU2QUHbBRRZ9gxHZAW3uNx9x8eGnJKXMfuu6TAjWs,38.0616563327331,23.805346921786928,8c1eda39ac081ff,1.0,Marousi,Greece
3545,112vq9i6viw7TLt5tzDm65k34Q4Lf1rPg3jwgYHd9CVxwadcNW4g,3910,gorgeous-fuchsia-penguin,13Fos2ZYcDXosG4fZ43yX1d2KCyy4JxhptuLQdYLcUB11KG6BfS,34.04518316253714,-83.90848200298885,8c44c167296a3ff,0.25,Dacula,United States
3546,112rTWNqSUrEfmERD81B5sVEsjJHPykRfWaMSJGQdfxZ2g4z6Axu,3905,bumpy-khaki-wasp,14sqQoniPort5FGKgUtraM8eGr3KVT2nbHhrU1UY6p4M1FvywCF,48.80950348854076,2.420757380020958,8c1fb4643a85dff,0.1220245361328125,Alfortville,France
3547,1125L7mWKeqwELUg5KzTF3ZAg3pUxKXBySjLTr1JHdEcBGD6QaLv,3904,helpful-lemonade-cougar,13NuEAqZninVLCdaq1Ydtm33RsXrqLgJYodm57ae6dv2PEwN5tp,38.09185792857555,23.815897639846895,8c1eda39c7ad3ff,1.0,Nea Erithrea,Greece
3548,112k2ckbhh9WAaw7QY3n5aZWoBN6J9PkUKqGxcw4ErpHFJWg6H8Y,3904,sharp-steel-mallard,13KpybuuMdV66TsjRZBgVv3fFk6BKNqnN3Cn15xXDLxzrJmZiYe,43.64051721994446,1.4528718931636926,8c39601134d4bff,1.0,Toulouse,France
3549,112sVtS7nzpmt9R3qvDEDvamwuQfTPokrbEQvYbeacbZq2MErVLA,3898,muscular-candy-lobster,14CbyphavA7Y3eq6CVeyCUcpSzvRAvHnVZyziztG4BwgZ3Lyemg,38.369799138638975,34.02122344810826,8c2d10d6c5951ff,0.43572998046875,Gençosman,Turkey
3550,112n7PYYa2JrFxMfATRoC6PU2wzq6dTksKWvmFwWZsmVMAqAd3EV,3897,early-strawberry-jay,13JUzeRyKAeCzrBdPNTmWBiEEEUBrtgXJA2orguhhfr3396YoHm,58.3515768384052,11.928201479619355,8c08b48968c4dff,0.1785736083984375,Ramneröd,Sweden
3551,112q7ejjFc6zunGJT95rRGfF1Gfctc9Tvh8bs8Dc8F1xNxBtxo1,3893,sharp-graphite-copperhead,149MuQ1ofQny6TYGJyW8TXyBDe44a6HkfWnCx8aPTLddDMjF1Hr,37.965368972372325,32.45785159899675,8c3f6dbb0d449ff,1.0,Büyükkayacık Osb,Turkey
3552,112ZdooFmKu7ZPNKpWGnfttnyxumQVZEjPCpkxr5mLXSamiEysSN,3892,dapper-seaweed-duck,13ydne7ossRH387anEAHn28rEuEXzajMX8ufzE4xYRhyJcYw55k,37.30494471783313,-122.02235993944207,8c283472175e3ff,0.3097381591796875,San Jose,United States
3553,11DzQneu4copwLpV6brFSuv3KjPvF115tjshTg1N362JaVBkKFX,3891,upbeat-flaxen-wasp,13y6VRekpm1mNSi299SpfEMzdoaKVSMJABXgiD4iRvRjT6Gy5KY,44.83926720962662,20.374729085882244,8c1e1b280250dff,0.6024169921875,Beograd,Serbia
3554,113ASp8dGzdU9hax9wXsErvsPfPgGk6siYMB4BsZg51EapqXJsk,3890,best-strawberry-bear,13qQVw4upaKS8sTo1jwDwQ31SNfiMY21BL1wRde8yyKBAKhJy4y,44.52555226877164,19.231003333516167,8c1ef48589201ff,1.0,Loznica,Serbia
3555,11xrwRvhez1T1fAQQz5MqKeYrYG8oC2xfTdLU4yA9xCZyCeLXhp,3886,sunny-quartz-chipmunk,14JtZsNwa6ibcqFNXHVCNYueb1T4ZdVvNX8GFSnpBB38L1s2gFQ,44.874469432034104,20.45825831835697,8c1e1b2a971c5ff,0.3346710205078125,Beograd,Serbia
3556,112m36Zf48EjMbNWxygRPkKxrvCE5QNZpX3JfhP9vXwytkFWnSj4,3886,narrow-arctic-cow,14BT97xnPZ9YfmeTxmuMhstxB8zHS8FeTUDxqPp38duW7NPHNCg,59.85579457911329,17.695689465011924,8c0880ca6db13ff,1.0,Fyrislund,Sweden
3557,11nrtLnj4kpkZ7EFBjRdHvTct3ZRGZwkRR3p88e5ZJZ8SduKvvn,3885,tame-strawberry-cricket,13BNnkykyTySTdqHcpTD3BLjf2FQ7FpZo33KSt8hKpBBETxSQLk,41.76157004872574,44.72084474585139,8c2c2ab992c3dff,1.0,Tbilisi,Georgia
3558,112VfiXpXSkwbtedS73jgm7xZafTKtVUEQ19VPqXxQzRYbjaKoK6,3885,soft-punch-turtle,13XWQy4MoRxu7Ctwp8kCLVLS9Yeetf8fRoCbiMMxwuT82Kt9zUL,39.49895999698347,-0.4643536301632722,8c395418b0a31ff,0.5882415771484375,Manises,Spain
3559,112a2knGMtp5AvYNs2e1KPPYJxKbaECjCuij81iDUogEUuNC1mgc,3883,hot-alabaster-hyena,14ERUrFPckaYjFij1nKr3MbYY4ijNEMwrF7mHmmQvnDDJHmGvjp,41.73239339554144,44.738097785898404,8c2c2aab51229ff,0.2741241455078125,T'bilisi,Georgia
3560,112bLdAET8bfFXhbTWB9jALKDq1Wa2bqaZSaVcmJDZRxUk4omFU1,3881,jolly-olive-cottonmouth,13XKVJPCE8ANGJBKER8YuZEYcQhcpd9fDStWH2AoiMSu6UxwkV4,57.71565844387491,11.894926290400251,8c1f25a967acdff,0.480194091796875,Biskopsgården,Sweden
3561,11A1oeFt62v4XxpZBLfex7k6YuEXF2oNL7dpwHCorkjToLHRQBM,3877,electric-jade-cyborg,13NfuuBjrAWf4NNWhVCuFf6z6XDKCGa3Nk4SQCy2Lri4MAN7nB9,37.98259207424204,23.607887192120895,8c1eda7092347ff,0.9174346923828125,Pireas,Greece
3562,11fydQ4TxEjuZekJ5s3y4R9hNZ5oQAMca7nyskvp7YCaURGo5ZZ,3876,blurry-fossilized-dachshund,14oYvW3X43cX7wauynyW3STUyWUGrSMkCUoeiepMmA4rru52BFL,39.77229570040755,-104.99912374110468,8c268cda1ace7ff,0.119903564453125,Denver,United States
3563,112kGR6UhikcVjp4eCxky9WYz381FogSGcnM3d1F5TF4jFKZkXyu,3875,mammoth-tortilla-blackbird,13B6jU98F2yGtVJHnbf5FcYjfLv2PBQwamQ125akgFeB2VW8cS5,44.816573559612415,20.42816748306526,8c1e1b2884a69ff,0.5934600830078125,Beograd,Serbia
3564,11F7PQS7AeJLMB8CQ8RfFNXrV8dpDqw9N8ne9pYQ8pKR3vMXRxJ,3871,orbiting-cedar-orca,13EVnjXjtbdKgkkm4D7nFBHUCgLPZX2TKNc1qFJmQGgvLhgtrya,55.91076860352926,-4.358597739680898,8c1909af2b8c5ff,0.359710693359375,Glasgow,United Kingdom
3565,116HrpLwQYoUVCt5WhuQNNgFiDN57JmSyFzDbYJQmJHGDdPGDQR,3870,stable-bone-camel,144ouMEPkqs6R1WsSTj51r54cdW21wyxiGQiz1N4kmSzWAJRWe9,52.391748095323265,-1.7771042180034393,8c195c31e085bff,1.0,Shirley,United Kingdom
3566,11HoiKJMesTtcQ73rx9Yc1aLcrkLPMvXRSJKDfhV7qVr5R9nzzj,3868,cheerful-mocha-boar,13ZhVBrEJLAaHKQ2vKZPFAxyAMqxd2726UhSFzDWXpGEizSUixU,45.85729484328907,3.092538353627182,8c1f96a18744bff,1.0,Châteaugay,France
3567,112NtcLTznDXvHJ8GGNMGXRzhrTyRvdmhCrm11A4LddY8AQ9j7Gy,3867,short-caramel-liger,135wUXouHCh3411U5WNyq7UB7nQza12EsDWFcrLHhaKfevAo9XN,47.5093369146326,19.031496060000546,8c1e037ae4a6dff,0.3632049560546875,Budapest,Hungary
3568,1125cRcSrLqBcYQzgujCFUa1kc8JQWB7wHuw123zLiq9VE3deQzg,3866,joyful-pear-grasshopper,13wL6TMhTokUUL6F3XmfUSmk6XNjkSrqPnmahz88X5qbKDJwnmE,40.96503034886713,29.251692496044967,8c1ec906e8691ff,0.488311767578125,Sultanbeyli,Turkey
3569,11h27vKPoQkGaFSTPfbBcFEWLaL9WFT6TcpXPgjcKXeEsot7aNp,3864,jumpy-paisley-gerbil,13J4JitwFichYgMutVX2c8tsgZMdhzmi4GpLNGoHR5V32PmGKup,39.469449045029,-0.33800455406146096,8c39540f49345ff,0.4705810546875,València,Spain
3570,11dZMHV3dLRKUKAvTc3RwT5DfjaCSc8auBTdFn7yepMPySPLmda,3864,fluffy-purple-millipede,13oV2qbYamwwVgiKhEFFBuUoGdg2qehuKELzrwM9z4pvsyccfs5,39.46411937136961,-0.4139345457302832,8c39540a125c1ff,0.6053314208984375,Xirivella,Spain
3571,112L8CmJb68auVbBrxrCoR3E9VQ5spAgsZbXi6WYs4Nss81aVqQa,3861,digital-tortilla-piranha,14T3r22wZ62yt6zqakyr4yFPhuJ7XwaXHzHrhgVQsFPYD2xNmo6,39.753340361923314,-105.00510742487818,8c268cdaeaa35ff,0.0357208251953125,Denver,United States
3572,11u93Gumk8ejSUGX3nW5cjLNSxJiHyLFUbGLn3kQLC62z9cAoTY,3859,gentle-tweed-parrot,14AHHR6BJUaVf4Sgmw1Bgu84fRPH4opwpCgFYmGkuE57U6xvP5m,35.48945959224992,-120.66494828525876,8c29ad19c6e87ff,1.0,Atascadero,United States
3573,112ddZPs11f5w8aBk1nNEpJpZ5W2TNCPKkQM2h6tybUh4k57GCv4,3858,furry-grey-butterfly,14aHypjRZnVZhcD7bC12ESbfVN4ArJSn7o3rqMaZtmM5mrr1N6D,41.72586634015162,44.75134248227842,8c2c2aab56301ff,0.21929931640625,T'bilisi,Georgia
3574,112EmBm88jN1wauBcvCfox8Tt9i2B4dWVBdrgSn3aipdZZxX3xZg,3854,faint-plastic-hamster,13ApdFDpKe2nzucjVi6D3tPtJAJLArJa3QG3TAoRGyufYtwP5AJ,54.88564494910757,23.84912455979024,8c1f40da84501ff,0.5165252685546875,Noreikiškės,Lithuania
3575,116xo4Wp7VWJ1NSkM21iuMWvqjoXmdsppmrPHY9JGMX9QDJ3Xr3,3854,pet-aqua-fly,14Fo7icon7LrU9a4cCeJVxzx1w7GX7LxACrN9hxxn9FqyhSEYb8,27.47261908403453,-109.93319411771532,8c48086930a01ff,1.0,Ciudad Obregón,Mexico
3576,11SjjVkRLCrwrUdHKH23PNL2Dip5SDn8av97d72ZtAT1fHQ9C2r,3854,fluffy-watermelon-cricket,14fH1mPVzVKqed3cm2wP7wykpBFC4gQJ8oFBkg4ymCFoqeRnBya,38.027943516844225,23.643566397418923,8c1eda770ae81ff,0.8359222412109375,Ditiki Attiki,Greece
3577,112H3codXTsKPjvxx8ZJ5vKqECd6BD1TaForJr6EPmBhgPaywCUx,3853,bent-zinc-mouse,13XCqtuSppALgFYHi2RdDhY6X6jjFvUW7eEsrfoaKMitEuHADwu,44.786707712898234,20.528947388662356,8c1e1b2d3c563ff,0.6024169921875,Beograd,Serbia
3578,112pfsdsiaVTJXUkjMV1p8rkFkgivnxi32Qv6CJ4wZ5pxHyWeep3,3852,shaggy-lemonade-platypus,13Vk7X6jMCpgK2Ps4UjRgJuc47Cm95iPj4o7wxGBkpigJ1Rbwsz,41.731601561395145,44.66824546214868,8c2c2ab9ea949ff,1.0,ნაფეტვრები,Georgia
3579,112ggNjhGhVL1dA88wGts7DwRxGj3k1yHyJ7BYV3jbiGpmph4D6u,3852,precise-stone-huskie,137xGQXAdzQTruRocChM29BYsH8f3v3hnvzx38Bkdb6iHcPfMv3,41.72682413599003,44.72082300499758,8c2c2ab9b4db5ff,0.5194854736328125,T'bilisi,Georgia
3580,11qV2LQ9xyYCXAEfmjxL7Ej1hAgZoy2X2yRBEkFghXcRmFQKqVi,3849,dazzling-infrared-hamster,13CvcY3juWX57qbXQSok5wGitnFuNDu1AbDTmPxy3yDSVfkSZoq,34.15188786615741,-118.76268862453183,8c29a1846aa27ff,0.2741546630859375,Agoura Hills,United States
3581,11Fp4wBJtm2WE5fT4ySGmCj1VvTQkYNBrAxa3f81B2rUHLUgNBu,3848,massive-purple-dragonfly,142cK7mBoQiWv9iLGXonNFZbpMDhnb98s57khXzxSSWH4FdaTLY,34.14033439201021,-118.61797992376553,8c29a181d2257ff,0.5486907958984375,Calabasas,United States
3582,11p4nkskbBb9mPSp3ThcigJ19eVjyD4PhZ5jSZGK8U4nY7nXSgv,3847,macho-bubblegum-loris,14XCvttTbPaYXVR6FmW9XaCPA4VjM74rhK7mWPy2jxakAy1SXUn,56.9343556400256,24.078977554513976,8c1f60776db13ff,0.7396392822265625,Rīga,Latvia
3583,11YwL5kyeNp5YuCkWA4Q9Ha2DtcfmRxQMJKmECKudA9sesoHyDn,3844,lively-holographic-python,13iwB2PNuPhYbU1ZBV7vWwiNHeuYq4Cs3V25JgQR2VC6sPKzTiP,41.723735609742185,44.744861277403096,8c2c2aab5409bff,0.2741241455078125,T'bilisi,Georgia
3584,11QfZ8ZRrXsWUHFwoLfRGsz6ZzoWxCRvmBDDXHq1s2uhaZSTyim,3844,attractive-sky-viper,13o29XYkWR7MyNt3AHGYfXLSkgXhwpFbJ9JvTzkq41QeFKDJ39V,48.89262648934562,9.22142969675345,8c1faa7058d6dff,0.3776397705078125,Ludwigsburg,Germany
3585,112PvXB7GaMUUzLDqyfz4BgLb4sarmiwB8Ki7SfYWYk8pG3A4PM9,3843,wobbly-amber-aphid,13QkTATjXpYb9mFC4LbsKf6JUvEtY8h35wk4ACa7GL2u2oPqHfQ,59.751549580591046,10.233742814017116,8c09990348981ff,1.0,Lier,Norway
3586,112gbjy3mR8GeUfTW12E3GJcVyTu8ryDpwsnFZcsMyHW6qFVVvMm,3843,gorgeous-navy-fish,13F7PUxGgkC27BwsjhKZiybEiTSdaS86EmQuinxtdXckW8Nia9S,40.22962173362608,29.00321256653768,8c2d34946b58bff,0.7662811279296875,Fethiye Osb,Turkey
3587,111MiVJW4DSQ2CSHmPScDGfmdXTRXZACsEx7sZ8emKcWkGdig8n,3841,sour-leather-cheetah,13hvECSREzNQLpGRhc1A6Zg8CWBvw6u9BUtZpqEcWDPWD23fwTn,44.752883766591935,20.418832049931908,8c1ef5935a747ff,0.75,Beograd,Serbia
3588,112DJCSFYpivJbKttwYoGC858asfgDaNSmcSpbvtGa8FBR4VDPbJ,3841,raspy-porcelain-frog,135EK6gvrQ7ZmRhn2sZ23isc6P5eE1Wa32sg2b3dqnxwXiuf45q,46.51316632585172,11.266246735456136,8c1f8b5220949ff,1.0,Siebeneich,Italy
3589,1129Hekun29D9iyjYAMATHWEtBCyrjCagpnJY2yA5Q4bjsY2f95N,3838,cold-hazelnut-lark,14YHPRMPujJKrJiBFXF7inWEAxUgdKF3PH7Vb5MJZc7ALq8YyzJ,47.39681133541425,0.7340920482571053,8c186c19cb723ff,0.9615325927734375,Saint-Pierre-des-Corps,France
3590,112YV7ptbiuZ545QXxZL8RBXika1pKgoBny2gVw5bsmmYrxzNEkx,3835,unique-pineapple-starling,13YxznAJHWHiCdkKu6kvviDeA4wHA8DXZjvJdh3KNGd1hZoX8tr,47.543307436233555,18.335108350432055,8c1e035921805ff,1.0,Környe,Hungary
3591,112fbzvFWiCWQxcuBd5H6VNSSoE1AMDRfQVPX3iDLqTTiawQvM6y,3833,trendy-daffodil-hedgehog,14RF78uQ3HGzfWjc6TWqVEfMzZdcN6a37SqYbR7pEDdYYAksGR6,59.41455325555179,13.572274039978113,8c08b504834abff,1.0,Kronoparken,Sweden
3592,11z5M7Fs7HuK2NjWrtiJ7msXFHDfVmrPb8UD4Jtdso69s2Z2TLL,3833,fresh-cobalt-salmon,14YBkB5eiTxtaMAC88bHYWXfKdyachoJ4gwMTk8mpznwNZHxSy8,-20.24264779175325,-70.13027813077966,8cb30314a9135ff,1.0,Iquique,Chile
